crypto,open_price,high_price,low_price,close_price,volume,timestamp
ETHUSDT,359.78,361.5,351.56,359.83,498943.23226,2020-09-30 03:30:00
ETHUSDT,359.83,370.45,345.51,352.85,758349.31959,2020-10-01 03:30:00
ETHUSDT,352.83,354.55,334.24,345.6,733571.84211,2020-10-02 03:30:00
ETHUSDT,345.6,351.0,343.7,345.95,303595.71901,2020-10-03 03:30:00
ETHUSDT,345.94,354.45,343.81,352.37,343932.91712,2020-10-04 03:30:00
ETHUSDT,352.34,356.1,348.54,353.62,376740.30692,2020-10-05 03:30:00
ETHUSDT,353.63,355.1,336.8,340.75,640063.26951,2020-10-06 03:30:00
ETHUSDT,340.8,342.85,332.18,341.58,541928.86376,2020-10-07 03:30:00
ETHUSDT,341.58,353.32,334.21,350.95,631794.8756,2020-10-08 03:30:00
ETHUSDT,350.94,368.33,347.32,365.02,650478.19338,2020-10-09 03:30:00
ETHUSDT,365.01,378.4,364.71,370.52,591005.32129,2020-10-10 03:30:00
ETHUSDT,370.51,377.6,368.87,374.16,373318.23779,2020-10-11 03:30:00
ETHUSDT,374.17,394.8,365.58,386.51,844422.65444,2020-10-12 03:30:00
ETHUSDT,386.51,387.75,374.51,381.04,645141.91394,2020-10-13 03:30:00
ETHUSDT,381.05,387.41,373.13,378.69,569557.82936,2020-10-14 03:30:00
ETHUSDT,378.69,381.79,369.85,377.64,634038.09453,2020-10-15 03:30:00
ETHUSDT,377.63,379.83,361.18,365.5,654029.36404,2020-10-16 03:30:00
ETHUSDT,365.5,370.46,363.36,368.32,285578.24537,2020-10-17 03:30:00
ETHUSDT,368.31,378.64,367.1,378.11,323468.47095,2020-10-18 03:30:00
ETHUSDT,378.12,384.32,372.5,379.3,577252.90265,2020-10-19 03:30:00
ETHUSDT,379.3,380.73,365.27,368.52,617309.81677,2020-10-20 03:30:00
ETHUSDT,368.53,401.49,367.74,390.38,1221663.63784,2020-10-21 03:30:00
ETHUSDT,390.31,420.73,390.21,413.98,1095897.20667,2020-10-22 03:30:00
ETHUSDT,413.94,419.33,401.3,409.11,727832.3224,2020-10-23 03:30:00
ETHUSDT,409.19,416.66,407.0,412.14,419236.87106,2020-10-24 03:30:00
ETHUSDT,412.14,417.4,402.5,405.86,415586.9761,2020-10-25 03:30:00
ETHUSDT,405.85,411.11,382.3,392.52,895142.67266,2020-10-26 03:30:00
ETHUSDT,392.52,410.25,389.9,403.45,754261.74114,2020-10-27 03:30:00
ETHUSDT,403.41,409.2,380.52,388.23,855275.46882,2020-10-28 03:30:00
ETHUSDT,388.22,393.72,380.52,387.13,573096.01416,2020-10-29 03:30:00
ETHUSDT,387.12,391.97,373.29,382.49,771750.74746,2020-10-30 03:30:00
ETHUSDT,382.59,394.88,379.9,386.46,467453.8105,2020-10-31 03:30:00
ETHUSDT,386.44,398.29,384.61,396.67,438952.95565,2020-11-01 03:30:00
ETHUSDT,396.68,404.5,377.92,383.02,779968.57957,2020-11-02 03:30:00
ETHUSDT,383.01,390.0,370.23,387.88,752954.37114,2020-11-03 03:30:00
ETHUSDT,387.88,408.39,376.47,402.49,1157064.35076,2020-11-04 03:30:00
ETHUSDT,402.5,420.4,396.14,416.69,1475139.77342,2020-11-05 03:30:00
ETHUSDT,416.73,458.27,414.76,455.91,1682440.96026,2020-11-06 03:30:00
ETHUSDT,455.91,468.28,424.14,435.21,1653416.5961,2020-11-07 03:30:00
ETHUSDT,435.2,460.1,431.99,454.3,840908.46841,2020-11-08 03:30:00
ETHUSDT,454.29,459.1,433.09,444.32,1099213.24641,2020-11-09 03:30:00
ETHUSDT,444.32,455.0,438.7,450.34,866872.41108,2020-11-10 03:30:00
ETHUSDT,450.34,476.25,449.28,463.09,1205782.84262,2020-11-11 03:30:00
ETHUSDT,463.09,470.0,451.2,462.39,990776.62912,2020-11-12 03:30:00
ETHUSDT,462.48,478.01,457.12,476.43,976665.09752,2020-11-13 03:30:00
ETHUSDT,476.42,477.47,452.0,460.89,735252.7854,2020-11-14 03:30:00
ETHUSDT,460.9,462.89,440.19,448.08,665217.56671,2020-11-15 03:30:00
ETHUSDT,448.07,466.0,445.45,460.55,812060.44638,2020-11-16 03:30:00
ETHUSDT,460.51,484.88,459.8,482.15,1151573.37456,2020-11-17 03:30:00
ETHUSDT,482.11,495.31,456.6,478.41,1477696.29116,2020-11-18 03:30:00
ETHUSDT,478.43,480.75,464.86,471.25,817418.52685,2020-11-19 03:30:00
ETHUSDT,471.26,514.4,470.65,510.12,1516361.90736,2020-11-20 03:30:00
ETHUSDT,510.12,553.32,502.82,552.35,1548851.29067,2020-11-21 03:30:00
ETHUSDT,552.42,580.88,511.28,560.03,1850317.93581,2020-11-22 03:30:00
ETHUSDT,560.03,610.85,550.12,608.58,2076008.84846,2020-11-23 03:30:00
ETHUSDT,608.58,623.0,585.0,604.97,1606450.49193,2020-11-24 03:30:00
ETHUSDT,604.98,606.0,553.83,569.5,1219440.02727,2020-11-25 03:30:00
ETHUSDT,569.38,577.14,481.0,519.83,2683460.74171,2020-11-26 03:30:00
ETHUSDT,519.83,530.62,493.72,518.68,1088064.28114,2020-11-27 03:30:00
ETHUSDT,518.59,547.94,506.59,537.52,900508.61431,2020-11-28 03:30:00
ETHUSDT,537.5,576.9,530.32,576.3,855276.46664,2020-11-29 03:30:00
ETHUSDT,576.32,616.85,570.07,616.66,1501989.45408,2020-11-30 03:30:00
ETHUSDT,616.65,635.7,560.0,585.26,2163875.81376,2020-12-01 03:30:00
ETHUSDT,585.26,604.93,575.0,596.89,1069538.65619,2020-12-02 03:30:00
ETHUSDT,596.88,623.44,585.82,615.85,935687.91723,2020-12-03 03:30:00
ETHUSDT,615.84,620.0,565.82,567.24,1052452.78666,2020-12-04 03:30:00
ETHUSDT,567.24,597.11,560.88,596.8,701567.95564,2020-12-05 03:30:00
ETHUSDT,596.82,607.5,583.0,601.54,602496.96339,2020-12-06 03:30:00
ETHUSDT,601.59,603.15,584.22,591.28,498329.37589,2020-12-07 03:30:00
ETHUSDT,591.27,595.0,549.22,554.94,804443.00717,2020-12-08 03:30:00
ETHUSDT,554.92,578.08,530.43,573.09,997192.16738,2020-12-09 03:30:00
ETHUSDT,573.2,575.7,548.11,558.99,608414.51466,2020-12-10 03:30:00
ETHUSDT,558.99,560.8,535.5,544.43,768921.78317,2020-12-11 03:30:00
ETHUSDT,544.46,574.0,543.1,568.04,573913.95311,2020-12-12 03:30:00
ETHUSDT,568.09,595.0,563.22,590.7,657794.46158,2020-12-13 03:30:00
ETHUSDT,590.81,591.48,575.6,586.29,493012.02706,2020-12-14 03:30:00
ETHUSDT,586.29,597.2,578.58,588.64,569270.52011,2020-12-15 03:30:00
ETHUSDT,588.78,640.0,580.71,637.18,1185588.05078,2020-12-16 03:30:00
ETHUSDT,637.18,676.25,625.76,642.7,2006130.01975,2020-12-17 03:30:00
ETHUSDT,642.71,664.61,629.4,653.85,1000012.98018,2020-12-18 03:30:00
ETHUSDT,653.76,669.95,645.42,658.03,858803.88459,2020-12-19 03:30:00
ETHUSDT,658.05,661.39,621.01,638.18,823958.22843,2020-12-20 03:30:00
ETHUSDT,638.1,648.0,595.9,607.58,843251.16565,2020-12-21 03:30:00
ETHUSDT,607.68,637.73,588.0,636.45,918851.25654,2020-12-22 03:30:00
ETHUSDT,636.41,638.44,551.28,585.56,1208807.36518,2020-12-23 03:30:00
ETHUSDT,585.48,615.02,565.43,612.31,886335.86333,2020-12-24 03:30:00
ETHUSDT,612.31,634.24,604.28,626.82,798009.62915,2020-12-25 03:30:00
ETHUSDT,626.78,652.91,615.26,637.44,958585.50647,2020-12-26 03:30:00
ETHUSDT,637.44,717.13,625.0,685.11,1859968.15029,2020-12-27 03:30:00
ETHUSDT,685.1,748.09,681.04,730.41,1627154.39266,2020-12-28 03:30:00
ETHUSDT,730.4,740.78,689.2,732.0,1106876.35855,2020-12-29 03:30:00
ETHUSDT,732.0,758.74,716.62,752.17,1008574.09906,2020-12-30 03:30:00
ETHUSDT,752.17,755.74,722.0,736.42,863375.57981,2020-12-31 03:30:00
ETHUSDT,736.42,749.0,714.29,728.91,675114.09329,2021-01-01 03:30:00
ETHUSDT,728.91,787.69,714.91,774.56,1352618.57668,2021-01-02 03:30:00
ETHUSDT,774.44,1011.07,768.71,978.28,2813603.88615,2021-01-03 03:30:00
ETHUSDT,978.33,1162.97,890.0,1041.43,4245010.94004,2021-01-04 03:30:00
ETHUSDT,1041.45,1134.6,974.45,1099.56,2706995.67525,2021-01-05 03:30:00
ETHUSDT,1100.16,1213.0,1057.26,1208.42,2390136.59334,2021-01-06 03:30:00
ETHUSDT,1208.75,1289.0,1131.0,1224.87,1972922.82059,2021-01-07 03:30:00
ETHUSDT,1224.86,1273.75,1065.0,1216.93,2131172.92341,2021-01-08 03:30:00
ETHUSDT,1216.72,1304.37,1171.36,1276.0,1448871.11514,2021-01-09 03:30:00
ETHUSDT,1276.0,1348.33,1170.0,1254.25,1951179.35003,2021-01-10 03:30:00
ETHUSDT,1254.24,1260.0,915.0,1087.01,4099450.90046,2021-01-11 03:30:00
ETHUSDT,1087.0,1150.02,1006.33,1050.16,2302645.34052,2021-01-12 03:30:00
ETHUSDT,1050.36,1137.65,987.48,1129.89,1564202.39081,2021-01-13 03:30:00
ETHUSDT,1129.79,1247.55,1086.7,1231.62,1555737.38556,2021-01-14 03:30:00
ETHUSDT,1231.89,1256.98,1069.42,1168.53,1944038.83738,2021-01-15 03:30:00
ETHUSDT,1168.48,1298.0,1151.77,1227.83,1575384.43797,2021-01-16 03:30:00
ETHUSDT,1227.83,1269.02,1165.0,1232.45,1317285.00579,2021-01-17 03:30:00
ETHUSDT,1232.5,1260.75,1182.58,1258.45,998050.11073,2021-01-18 03:30:00
ETHUSDT,1258.52,1438.3,1251.49,1365.36,2278852.55758,2021-01-19 03:30:00
ETHUSDT,1365.36,1407.93,1235.42,1376.99,2219137.62144,2021-01-20 03:30:00
ETHUSDT,1376.72,1390.0,1086.0,1110.96,2310208.57298,2021-01-21 03:30:00
ETHUSDT,1111.98,1273.79,1042.31,1232.62,2020593.21673,2021-01-22 03:30:00
ETHUSDT,1232.61,1272.44,1195.9,1233.6,1009545.08258,2021-01-23 03:30:00
ETHUSDT,1233.46,1398.83,1220.0,1392.51,1510879.53817,2021-01-24 03:30:00
ETHUSDT,1392.19,1475.0,1293.69,1317.88,1885441.31289,2021-01-25 03:30:00
ETHUSDT,1317.6,1378.49,1244.56,1365.97,1682923.65799,2021-01-26 03:30:00
ETHUSDT,1366.54,1373.9,1207.0,1239.03,2009772.08358,2021-01-27 03:30:00
ETHUSDT,1238.93,1360.0,1217.23,1329.69,1365269.71962,2021-01-28 03:30:00
ETHUSDT,1329.44,1436.9,1285.35,1379.5,2253963.18682,2021-01-29 03:30:00
ETHUSDT,1379.56,1406.0,1326.41,1378.05,1040042.2363,2021-01-30 03:30:00
ETHUSDT,1378.04,1380.74,1281.12,1312.55,958704.85571,2021-01-31 03:30:00
ETHUSDT,1312.45,1377.99,1269.99,1374.17,1096397.91862,2021-02-01 03:30:00
ETHUSDT,1374.09,1547.9,1360.28,1511.87,1944227.99878,2021-02-02 03:30:00
ETHUSDT,1511.93,1669.35,1508.39,1664.49,1535869.88801,2021-02-03 03:30:00
ETHUSDT,1664.67,1695.2,1554.44,1595.67,1646502.32962,2021-02-04 03:30:00
ETHUSDT,1595.53,1760.49,1591.0,1719.19,1194123.29946,2021-02-05 03:30:00
ETHUSDT,1718.95,1743.67,1642.94,1676.35,1149808.33101,2021-02-06 03:30:00
ETHUSDT,1676.35,1693.0,1490.46,1611.62,1281734.86814,2021-02-07 03:30:00
ETHUSDT,1611.46,1775.57,1563.89,1750.15,1339777.09536,2021-02-08 03:30:00
ETHUSDT,1749.68,1821.88,1708.49,1769.13,1185071.89593,2021-02-09 03:30:00
ETHUSDT,1769.14,1837.86,1680.0,1740.78,1219932.25474,2021-02-10 03:30:00
ETHUSDT,1740.76,1819.0,1703.44,1785.62,735079.82699,2021-02-11 03:30:00
ETHUSDT,1785.83,1864.88,1739.88,1840.26,909600.20653,2021-02-12 03:30:00
ETHUSDT,1840.24,1871.72,1765.0,1814.96,767589.07285,2021-02-13 03:30:00
ETHUSDT,1815.25,1850.0,1784.11,1800.42,675261.77873,2021-02-14 03:30:00
ETHUSDT,1800.03,1835.72,1655.67,1779.25,1053474.57879,2021-02-15 03:30:00
ETHUSDT,1779.33,1827.28,1724.0,1781.99,817493.47513,2021-02-16 03:30:00
ETHUSDT,1781.99,1855.0,1733.01,1849.88,795711.63311,2021-02-17 03:30:00
ETHUSDT,1849.7,1950.5,1849.69,1939.61,937227.10191,2021-02-18 03:30:00
ETHUSDT,1938.91,1972.82,1891.0,1955.0,793404.4115,2021-02-19 03:30:00
ETHUSDT,1955.46,2042.34,1803.14,1913.0,1261315.81279,2021-02-20 03:30:00
ETHUSDT,1912.9,1976.31,1883.01,1933.53,756568.19743,2021-02-21 03:30:00
ETHUSDT,1933.54,1936.29,1551.0,1777.58,1807244.98099,2021-02-22 03:30:00
ETHUSDT,1777.42,1782.39,1355.0,1577.89,2547837.82068,2021-02-23 03:30:00
ETHUSDT,1577.79,1712.7,1500.2,1623.39,1384388.81727,2021-02-24 03:30:00
ETHUSDT,1623.16,1671.59,1459.16,1481.75,1032670.79409,2021-02-25 03:30:00
ETHUSDT,1482.08,1562.25,1400.0,1444.59,1355973.29378,2021-02-26 03:30:00
ETHUSDT,1444.56,1529.0,1425.0,1458.13,927423.0475,2021-02-27 03:30:00
ETHUSDT,1458.27,1468.75,1293.18,1419.18,1410207.56284,2021-02-28 03:30:00
ETHUSDT,1418.67,1572.0,1409.91,1569.86,1094695.17839,2021-03-01 03:30:00
ETHUSDT,1570.0,1602.9,1455.52,1486.78,1061142.38743,2021-03-02 03:30:00
ETHUSDT,1486.79,1656.94,1475.47,1567.69,1054846.31471,2021-03-03 03:30:00
ETHUSDT,1567.68,1624.87,1506.36,1539.23,946365.67088,2021-03-04 03:30:00
ETHUSDT,1539.22,1548.96,1441.66,1528.31,910786.28976,2021-03-05 03:30:00
ETHUSDT,1528.08,1671.58,1513.03,1650.35,1013300.93928,2021-03-06 03:30:00
ETHUSDT,1650.68,1734.16,1630.35,1726.16,848470.78136,2021-03-07 03:30:00
ETHUSDT,1726.46,1843.59,1664.96,1833.18,1149711.39987,2021-03-08 03:30:00
ETHUSDT,1833.22,1870.77,1798.2,1870.51,857229.47855,2021-03-09 03:30:00
ETHUSDT,1870.5,1877.69,1757.0,1795.12,937230.62831,2021-03-10 03:30:00
ETHUSDT,1795.28,1846.7,1725.0,1825.78,909011.4961,2021-03-11 03:30:00
ETHUSDT,1825.78,1841.88,1719.72,1766.1,869564.6361,2021-03-12 03:30:00
ETHUSDT,1766.13,1944.3,1727.75,1922.35,926283.22642,2021-03-13 03:30:00
ETHUSDT,1922.35,1933.1,1836.0,1848.1,637963.63627,2021-03-14 03:30:00
ETHUSDT,1848.1,1891.76,1730.0,1793.48,1025326.79658,2021-03-15 03:30:00
ETHUSDT,1793.99,1819.5,1711.68,1805.12,764993.40147,2021-03-16 03:30:00
ETHUSDT,1805.01,1838.88,1741.18,1823.58,658349.44843,2021-03-17 03:30:00
ETHUSDT,1823.58,1850.0,1759.04,1776.08,603721.61056,2021-03-18 03:30:00
ETHUSDT,1775.92,1840.61,1733.47,1809.1,500258.42875,2021-03-19 03:30:00
ETHUSDT,1809.01,1868.83,1800.86,1806.1,451556.10639,2021-03-20 03:30:00
ETHUSDT,1806.57,1817.16,1747.0,1782.98,465953.98749,2021-03-21 03:30:00
ETHUSDT,1783.23,1807.51,1655.15,1680.97,582727.49081,2021-03-22 04:30:00
ETHUSDT,1681.17,1721.17,1650.0,1668.08,577213.99589,2021-03-23 04:30:00
ETHUSDT,1668.2,1740.86,1536.92,1581.84,753834.52393,2021-03-24 04:30:00
ETHUSDT,1581.88,1622.0,1549.4,1585.74,701697.00258,2021-03-25 04:30:00
ETHUSDT,1585.83,1699.93,1585.79,1698.84,515470.92907,2021-03-26 04:30:00
ETHUSDT,1698.84,1732.67,1666.41,1712.63,443845.49957,2021-03-27 04:30:00
ETHUSDT,1712.52,1725.66,1661.4,1687.01,348895.51314,2021-03-28 04:30:00
ETHUSDT,1687.16,1841.0,1677.85,1816.74,647724.46387,2021-03-29 04:30:00
ETHUSDT,1816.76,1859.13,1786.3,1840.46,568842.00526,2021-03-30 04:30:00
ETHUSDT,1840.41,1947.29,1768.15,1919.37,746995.8591,2021-03-31 04:30:00
ETHUSDT,1919.37,1984.77,1885.02,1968.05,741585.07266,2021-04-01 04:30:00
ETHUSDT,1968.05,2146.0,1948.48,2133.69,846197.93215,2021-04-02 04:30:00
ETHUSDT,2133.69,2138.12,1996.3,2008.52,770176.32192,2021-04-03 04:30:00
ETHUSDT,2008.59,2091.83,1975.24,2075.69,514345.76554,2021-04-04 04:30:00
ETHUSDT,2075.7,2130.64,2002.15,2107.38,684923.61494,2021-04-05 04:30:00
ETHUSDT,2107.43,2151.0,2044.65,2112.21,673386.05575,2021-04-06 04:30:00
ETHUSDT,2112.22,2129.01,1930.01,1963.47,892984.90422,2021-04-07 04:30:00
ETHUSDT,1963.46,2084.61,1947.35,2080.46,501355.998,2021-04-08 04:30:00
ETHUSDT,2080.39,2100.0,2047.57,2066.87,426387.4379,2021-04-09 04:30:00
ETHUSDT,2067.19,2200.0,2058.0,2133.49,655458.20894,2021-04-10 04:30:00
ETHUSDT,2133.49,2165.02,2113.4,2151.36,392265.50773,2021-04-11 04:30:00
ETHUSDT,2151.42,2203.46,2102.0,2137.69,579093.35694,2021-04-12 04:30:00
ETHUSDT,2137.86,2318.0,2135.53,2299.19,782608.6209,2021-04-13 04:30:00
ETHUSDT,2299.19,2447.29,2281.33,2432.6,972931.60866,2021-04-14 04:30:00
ETHUSDT,2432.59,2543.47,2400.0,2514.04,681950.96645,2021-04-15 04:30:00
ETHUSDT,2514.04,2548.29,2300.0,2422.67,999163.75205,2021-04-16 04:30:00
ETHUSDT,2422.38,2495.0,2310.0,2317.6,624232.25568,2021-04-17 04:30:00
ETHUSDT,2317.65,2340.0,1946.8,2235.64,1475383.69204,2021-04-18 04:30:00
ETHUSDT,2235.65,2300.0,2080.0,2161.12,820592.26555,2021-04-19 04:30:00
ETHUSDT,2161.12,2346.62,2055.0,2330.03,992240.809,2021-04-20 04:30:00
ETHUSDT,2330.26,2469.54,2235.16,2357.06,1177885.8617,2021-04-21 04:30:00
ETHUSDT,2357.06,2644.47,2303.44,2397.94,2220753.09746,2021-04-22 04:30:00
ETHUSDT,2397.94,2442.89,2107.0,2367.39,2532242.44185,2021-04-23 04:30:00
ETHUSDT,2367.39,2368.74,2154.8,2213.35,997688.94623,2021-04-24 04:30:00
ETHUSDT,2214.08,2356.64,2168.0,2320.49,857517.38218,2021-04-25 04:30:00
ETHUSDT,2320.44,2542.8,2303.64,2532.6,1076469.01367,2021-04-26 04:30:00
ETHUSDT,2532.06,2680.0,2480.29,2666.13,771728.46451,2021-04-27 04:30:00
ETHUSDT,2666.13,2760.0,2559.44,2748.24,999383.1852,2021-04-28 04:30:00
ETHUSDT,2748.23,2798.0,2668.0,2757.04,863890.01069,2021-04-29 04:30:00
ETHUSDT,2757.04,2798.3,2723.09,2772.42,695339.20482,2021-04-30 04:30:00
ETHUSDT,2772.42,2954.28,2743.41,2944.77,690260.07741,2021-05-01 04:30:00
ETHUSDT,2944.83,2985.0,2852.26,2949.56,571982.5445,2021-05-02 04:30:00
ETHUSDT,2949.33,3454.0,2949.32,3431.04,1329088.0628,2021-05-03 04:30:00
ETHUSDT,3431.04,3527.0,3160.0,3239.01,1826039.38558,2021-05-04 04:30:00
ETHUSDT,3239.01,3549.34,3200.23,3524.26,1174816.73588,2021-05-05 04:30:00
ETHUSDT,3524.33,3605.4,3376.47,3489.73,920592.57706,2021-05-06 04:30:00
ETHUSDT,3489.74,3587.0,3353.23,3479.53,760544.64781,2021-05-07 04:30:00
ETHUSDT,3479.79,3958.33,3449.27,3910.26,1130467.54852,2021-05-08 04:30:00
ETHUSDT,3910.26,3983.65,3726.08,3923.95,1000401.0082,2021-05-09 04:30:00
ETHUSDT,3923.95,4208.0,3650.0,3945.88,1505897.92612,2021-05-10 04:30:00
ETHUSDT,3946.63,4180.22,3771.64,4173.45,1095927.10403,2021-05-11 04:30:00
ETHUSDT,4173.46,4372.72,3701.58,3823.21,1601842.74017,2021-05-12 04:30:00
ETHUSDT,3810.15,4034.77,3500.0,3717.91,2068708.17427,2021-05-13 04:30:00
ETHUSDT,3717.92,4173.28,3691.35,4075.01,1153390.42631,2021-05-14 04:30:00
BTCUSDT,7195.24,7255.0,7175.15,7200.85,16792.388165,2020-01-01 03:30:00
BTCUSDT,7200.77,7212.5,6924.74,6965.71,31951.483932,2020-01-02 03:30:00
BTCUSDT,6965.49,7405.0,6871.04,7344.96,68428.500451,2020-01-03 03:30:00
BTCUSDT,7345.0,7404.0,7272.21,7354.11,29987.974977,2020-01-04 03:30:00
BTCUSDT,7354.19,7495.0,7318.0,7358.75,38331.085604,2020-01-05 03:30:00
BTCUSDT,7357.64,7795.34,7346.76,7758.0,54635.695316,2020-01-06 03:30:00
BTCUSDT,7758.9,8207.68,7723.71,8145.28,91171.684661,2020-01-07 03:30:00
BTCUSDT,8145.92,8455.0,7870.0,8055.98,112622.64264,2020-01-08 03:30:00
BTCUSDT,8054.72,8055.96,7750.0,7817.76,64239.51983,2020-01-09 03:30:00
BTCUSDT,7817.74,8199.0,7672.0,8197.02,82406.777448,2020-01-10 03:30:00
BTCUSDT,8198.86,8286.34,8003.16,8020.01,54810.032667,2020-01-11 03:30:00
BTCUSDT,8020.01,8197.0,7960.0,8184.98,38131.494336,2020-01-12 03:30:00
BTCUSDT,8184.97,8196.0,8055.89,8110.34,31159.755683,2020-01-13 03:30:00
BTCUSDT,8110.34,8880.0,8105.54,8810.01,120399.126742,2020-01-14 03:30:00
BTCUSDT,8814.64,8916.48,8564.0,8821.41,84816.297606,2020-01-15 03:30:00
BTCUSDT,8820.01,8859.81,8586.0,8720.01,51991.074284,2020-01-16 03:30:00
BTCUSDT,8720.15,9041.65,8672.44,8913.28,70897.737377,2020-01-17 03:30:00
BTCUSDT,8913.27,8988.88,8806.38,8915.96,38294.746545,2020-01-18 03:30:00
BTCUSDT,8915.09,9198.98,8466.0,8701.7,70676.889259,2020-01-19 03:30:00
BTCUSDT,8701.72,8746.99,8521.28,8642.35,38896.639746,2020-01-20 03:30:00
BTCUSDT,8642.35,8789.0,8488.0,8736.03,36494.687659,2020-01-21 03:30:00
BTCUSDT,8736.04,8818.0,8590.0,8682.36,29080.557138,2020-01-22 03:30:00
BTCUSDT,8682.77,8691.81,8306.39,8404.52,48165.944597,2020-01-23 03:30:00
BTCUSDT,8404.52,8528.02,8238.0,8439.0,41687.529529,2020-01-24 03:30:00
BTCUSDT,8438.99,8451.26,8254.9,8340.58,25521.157932,2020-01-25 03:30:00
BTCUSDT,8340.01,8618.13,8293.66,8615.0,31130.485164,2020-01-26 03:30:00
BTCUSDT,8614.39,9000.0,8535.0,8907.57,53973.542996,2020-01-27 03:30:00
BTCUSDT,8907.57,9400.0,8862.4,9374.21,74584.853765,2020-01-28 03:30:00
BTCUSDT,9375.34,9449.24,9216.0,9301.53,53864.065122,2020-01-29 03:30:00
BTCUSDT,9301.57,9578.0,9204.44,9513.21,60626.744259,2020-01-30 03:30:00
BTCUSDT,9511.52,9530.22,9210.01,9352.89,45552.022352,2020-01-31 03:30:00
BTCUSDT,9351.71,9464.53,9281.0,9384.61,28578.067354,2020-02-01 03:30:00
BTCUSDT,9384.41,9477.03,9120.0,9331.51,45690.91254,2020-02-02 03:30:00
BTCUSDT,9331.59,9618.79,9234.0,9292.24,50892.133451,2020-02-03 03:30:00
BTCUSDT,9291.35,9350.0,9093.01,9197.02,53308.175266,2020-02-04 03:30:00
BTCUSDT,9197.02,9744.45,9177.22,9612.04,64870.415615,2020-02-05 03:30:00
BTCUSDT,9612.03,9862.57,9526.35,9772.0,64949.706588,2020-02-06 03:30:00
BTCUSDT,9772.0,9885.0,9730.0,9813.73,43966.114632,2020-02-07 03:30:00
BTCUSDT,9813.87,9940.0,9667.11,9895.05,43600.843666,2020-02-08 03:30:00
BTCUSDT,9895.04,10166.0,9880.75,10151.75,43408.475616,2020-02-09 03:30:00
BTCUSDT,10151.72,10188.0,9756.0,9851.83,59573.084619,2020-02-10 03:30:00
BTCUSDT,9851.74,10323.59,9700.0,10223.08,62422.395224,2020-02-11 03:30:00
BTCUSDT,10223.08,10450.0,10223.08,10326.46,61008.06393,2020-02-12 03:30:00
BTCUSDT,10325.33,10500.0,10080.0,10229.63,79344.358759,2020-02-13 03:30:00
BTCUSDT,10227.78,10381.56,10111.37,10344.36,47038.480173,2020-02-14 03:30:00
BTCUSDT,10344.36,10375.0,9801.0,9904.72,57657.202947,2020-02-15 03:30:00
BTCUSDT,9904.46,10050.0,9638.12,9917.27,60023.999537,2020-02-16 03:30:00
BTCUSDT,9910.7,9964.16,9452.67,9706.0,70261.011901,2020-02-17 03:30:00
BTCUSDT,9706.0,10250.0,9576.01,10164.71,70604.124019,2020-02-18 03:30:00
BTCUSDT,10164.78,10250.0,9350.0,9593.79,55162.586895,2020-02-19 03:30:00
BTCUSDT,9594.65,9699.0,9400.0,9596.42,60152.342914,2020-02-20 03:30:00
BTCUSDT,9597.21,9755.51,9550.21,9677.05,42181.554524,2020-02-21 03:30:00
BTCUSDT,9677.05,9709.17,9560.02,9650.86,24636.757623,2020-02-22 03:30:00
BTCUSDT,9650.85,9990.0,9645.0,9936.4,37702.089843,2020-02-23 03:30:00
BTCUSDT,9936.4,9990.0,9473.56,9656.13,55796.59612,2020-02-24 03:30:00
BTCUSDT,9655.52,9675.0,9250.0,9315.84,54379.344552,2020-02-25 03:30:00
BTCUSDT,9316.48,9377.44,8633.63,8785.25,92130.345482,2020-02-26 03:30:00
BTCUSDT,8786.0,8971.77,8531.0,8823.21,72483.578762,2020-02-27 03:30:00
BTCUSDT,8823.25,8900.0,8445.0,8692.91,71155.208977,2020-02-28 03:30:00
BTCUSDT,8690.8,8790.0,8523.55,8523.61,36748.183035,2020-02-29 03:30:00
BTCUSDT,8523.61,8750.0,8411.0,8531.88,43892.201779,2020-03-01 03:30:00
BTCUSDT,8530.3,8965.75,8498.0,8915.24,60401.31773,2020-03-02 03:30:00
BTCUSDT,8911.18,8919.65,8651.0,8760.07,55154.997282,2020-03-03 03:30:00
BTCUSDT,8760.07,8848.29,8660.0,8750.87,38696.482578,2020-03-04 03:30:00
BTCUSDT,8750.99,9159.42,8746.54,9054.68,58201.866355,2020-03-05 03:30:00
BTCUSDT,9054.64,9170.0,8985.5,9131.88,43782.948044,2020-03-06 03:30:00
BTCUSDT,9130.89,9188.0,8835.0,8886.66,45422.204525,2020-03-07 03:30:00
BTCUSDT,8885.25,8886.76,8000.0,8033.31,77537.315166,2020-03-08 03:30:00
BTCUSDT,8034.76,8179.31,7632.01,7929.87,116968.863268,2020-03-09 03:30:00
BTCUSDT,7929.87,8149.0,7728.01,7894.56,86783.443875,2020-03-10 03:30:00
BTCUSDT,7894.57,7980.0,7590.0,7934.52,79942.411172,2020-03-11 03:30:00
BTCUSDT,7934.58,7966.17,4410.0,4800.0,261505.608653,2020-03-12 03:30:00
BTCUSDT,4800.01,5955.0,3782.13,5578.6,402201.673764,2020-03-13 03:30:00
BTCUSDT,5576.05,5640.52,5055.13,5172.06,136910.135974,2020-03-14 03:30:00
BTCUSDT,5172.48,5940.0,5093.1,5361.3,139916.146534,2020-03-15 03:30:00
BTCUSDT,5360.33,5365.42,4442.12,5028.97,227276.92276,2020-03-16 03:30:00
